ID_Aluno;Nome_Completo;Data_Nascimento;Idade;Sexo;CPF;Telefone;Endereço;Bairro;Cidade;UF;Email;ID_Turma;Nome_Mãe;Nome_Pai;Data_Matrícula;Data_Rescisão
742;Henry Gabriel Araújo;2017-01-23;7;M;46902177491;(11) 92055-8631;Travessa Travessa de Brito;Itaquera;São Paulo;SP;henry gabriel.araújo@outlook.com;618;Olívia Araújo;Henry Araújo;2017-01-24;
743;Henrique Souza;2012-07-06;12;M;94665275269;(11) 94259-4293;Avenida Chácara da Paz;Tatuapé;São Paulo;SP;henriquesouza@bol.com.br;632;Eduarda Souza;João Gabriel Souza;2012-07-07;
744;Gael Henrique Cavalcante;2014-08-03;10;M;30334677142;(11) 93012-8008;Alameda Estrada Anthony Santos;Mooca;São Paulo;SP;gael henriquecavalcante@outlook.com;626;Bruna Cavalcante;Apollo Cavalcante;2014-08-04;
745;Heloísa Moraes;2016-05-01;8;F;02453012393;(11) 95232-8989;Avenida Condomínio de Moreira;Itaquera;São Paulo;SP;heloísamoraes@gmail.com;620;Brenda Moraes;Luiz Miguel Moraes;2016-05-02;
746;Apollo Dias;2007-06-30;17;M;01722240568;(11) 91958-8198;Alameda Largo de Jesus;Jardim Anália Franco;São Paulo;SP;apollo.dias@ig.com.br;;Hellena Dias;Thomas Dias;2008-08-26;2008-12-31
747;Ana Sophia Azevedo;2011-10-03;13;F;92406583855;(11) 98220-3524;Alameda Trecho de da Cunha;Carrão;São Paulo;SP;ana sophiaazevedo@bol.com.br;636;Elisa Azevedo;João Felipe Azevedo;2011-10-04;
748;Vitor Gabriel Castro;2010-07-18;14;M;66844823745;(11) 95081-4074;Alameda Núcleo de Pimenta;Vila Formosa;São Paulo;SP;vitor gabrielcastro@outlook.com;637;Hellena Castro;Bruno Castro;2010-07-19;
749;Arthur Ramos;2010-09-18;14;M;58690170753;(11) 95773-1590;Avenida Pátio Novaes;Vila Formosa;São Paulo;SP;aramos@outlook.com;637;Stella Ramos;Davi Miguel Ramos;2010-09-19;
750;Agatha Castro;2016-10-24;8;F;22276433899;(11) 98444-3978;Avenida Sítio Maria Sophia da Cunha;Belém;São Paulo;SP;agatha.castro@hotmail.com;620;Marina Castro;Henrique Castro;2016-10-25;
751;Agatha Viana;2019-04-09;5;F;63308334483;(11) 95948-8255;Rua Passarela de Sousa;Jardim Anália Franco;São Paulo;SP;aviana@bol.com.br;644;Elisa Viana;Levi Viana;2019-04-10;
752;Calebe Cassiano;2009-01-24;15;M;68519537789;(11) 95216-3976;Alameda Fazenda Machado;Penha;São Paulo;SP;ccassiano@gmail.com;640;Ana Julia Cassiano;Murilo Cassiano;2009-01-25;
753;Sofia da Costa;2016-10-21;8;F;25920616544;(11) 99892-2371;Avenida Favela Moraes;Vila Formosa;São Paulo;SP;sofiada costa@outlook.com;619;Maria Fernanda da Costa;Pietro da Costa;2016-10-22;
754;Ian Jesus;2012-03-19;12;M;29559636303;(11) 98590-3525;Alameda Viela de Santos;Carrão;São Paulo;SP;ianjesus@bol.com.br;;Maria Jesus;Davi Miguel Jesus;2012-03-20;2019-04-03
755;Mateus Viana;2008-01-13;16;M;85133138040;(11) 91714-5466;Avenida Aeroporto de Borges;Carrão;São Paulo;SP;mateusviana@terra.com.br;643;Elisa Viana;Joaquim Viana;2008-05-22;
756;João Lucas Guerra;2017-04-15;7;M;58268687642;(11) 95881-1138;Rua Praça de Borges;Vila Formosa;São Paulo;SP;joão lucas.guerra@outlook.com;617;Stella Guerra;Igor Guerra;2017-04-16;
757;Allana Cunha;2008-03-05;16;F;29877873527;(11) 99532-6362;Alameda Trevo Andrade;Penha;São Paulo;SP;allana.cunha@hotmail.com;643;Raquel Cunha;Augusto Cunha;2008-03-21;
758;Olívia Nascimento;2016-02-07;8;F;62213204100;(11) 91745-5658;Avenida Vale Raquel da Paz;Vila Formosa;São Paulo;SP;onascimento@gmail.com;619;Julia Nascimento;Yago Nascimento;2016-02-08;
759;Stella Pacheco;2015-12-12;9;F;72699994911;(11) 99631-2581;Avenida Vereda Monteiro;Tatuapé;São Paulo;SP;stella.pacheco@ig.com.br;624;Isis Pacheco;Murilo Pacheco;2015-12-13;
760;Eduardo Novais;2012-09-04;12;M;00053285360;(11) 99912-7488;Avenida Rua de da Paz;Brás;São Paulo;SP;eduardonovais@hotmail.com;632;Esther Novais;Pietro Novais;2012-09-05;
761;Daniela Araújo;2009-09-29;15;F;82692990055;(11) 98390-7522;Alameda Rua de Sampaio;Carrão;São Paulo;SP;danielaaraújo@uol.com.br;640;Ayla Araújo;;2009-09-30;
762;João Gabriel Novaes;2010-03-10;14;M;37618518683;(11) 93900-7515;Alameda Núcleo da Costa;Brás;São Paulo;SP;joão gabriel.novaes@gmail.com;639;Ana Lívia Novaes;Luigi Novaes;2010-03-11;
763;Otávio Barbosa;2015-04-08;9;M;92188352701;(11) 92037-9656;Alameda Ladeira Vasconcelos;Mooca;São Paulo;SP;otávio.barbosa@ig.com.br;622;Eduarda Barbosa;Eduardo Barbosa;2015-04-09;
764;Luana Araújo;2012-03-14;12;F;59208814348;(11) 92229-3087;Alameda Rua Albuquerque;Vila Formosa;São Paulo;SP;luana.araújo@uol.com.br;;Mariana Araújo;Benício Araújo;2012-03-15;2017-05-23
765;Alana Siqueira;2016-04-01;8;F;45720266586;(11) 97541-9746;Alameda Sítio da Paz;Carrão;São Paulo;SP;alana.siqueira@bol.com.br;621;Ana Sophia Siqueira;João Siqueira;2016-04-02;
766;Davi Silva;2016-02-14;8;M;55394607412;(11) 93236-1368;Alameda Morro de Ferreira;Jardim Anália Franco;São Paulo;SP;davi784@bol.com.br;619;Maysa Silva;Henry Silva;2016-02-15;
767;Alana Mendes;2018-12-20;6;F;08089747498;(11) 96766-5656;Alameda Estrada de Marques;Jardim Anália Franco;São Paulo;SP;amendes@gmail.com;613;Heloísa Mendes;Gustavo Henrique Mendes;2018-12-21;
768;Bruno Cassiano;2018-07-25;6;M;53698816490;(11) 99744-1458;Travessa Estação Joana Montenegro;Jardim Anália Franco;São Paulo;SP;bruno620@gmail.com;613;Hadassa Cassiano;Benício Cassiano;2018-07-26;
769;Davi da Mota;2008-09-07;16;M;70664890076;(11) 99918-3935;Travessa Loteamento Igor Moraes;Tatuapé;São Paulo;SP;davida mota@hotmail.com;643;Eduarda da Mota;Gael Henrique da Mota;2008-09-08;
770;João Gabriel Dias;2018-11-21;6;M;74883997420;(11) 92736-6695;Alameda Jardim de Sales;Itaquera;São Paulo;SP;joão gabriel.dias@outlook.com;615;Lara Dias;Marcos Vinicius Dias;2018-11-22;
771;Daniel Brito;2012-09-20;12;M;61995305613;(11) 95796-2590;Travessa Feira Camila Vasconcelos;Vila Formosa;São Paulo;SP;dbrito@uol.com.br;631;Olívia Brito;Raul Brito;2012-09-21;
772;Mariana Pacheco;2012-11-30;12;F;01872600116;(11) 94343-8007;Travessa Alameda de Mendes;Brás;São Paulo;SP;mpacheco@hotmail.com;631;Luana Pacheco;;2012-12-01;
773;Manuela Castro;2008-10-20;16;F;56865240637;(11) 93322-3065;Rua Fazenda de Rocha;Mooca;São Paulo;SP;manuela447@terra.com.br;645;Yasmin Castro;Miguel Castro;2008-10-21;
774;Vitor Gabriel Viana;2015-10-28;9;M;53347047473;(11) 98870-7370;Travessa Morro Pietra Nascimento;Tatuapé;São Paulo;SP;vitor gabrielviana@ig.com.br;622;Julia Viana;Apollo Viana;2015-10-29;
775;Maria Cecília da Mota;2007-07-11;17;F;07124553106;(11) 93723-1923;Rua Lago Borges;Itaquera;São Paulo;SP;maria cecília.da mota@uol.com.br;;Sofia da Mota;Vitor Gabriel da Mota;2008-10-30;2008-12-31
776;Fernanda Moreira;2012-03-12;12;F;48839585539;(11) 96320-3801;Avenida Estação de Melo;Vila Formosa;São Paulo;SP;fmoreira@gmail.com;;Ágatha Moreira;Carlos Eduardo Moreira;2012-03-13;2016-07-29
777;Vitor Gabriel Guerra;2011-03-05;13;M;91710508024;(11) 96951-6054;Rua Ladeira de Cirino;Jardim Anália Franco;São Paulo;SP;vitor gabrielguerra@uol.com.br;634;Maysa Guerra;Gael Guerra;2011-03-06;
778;Luísa Brito;2018-10-10;6;F;41715949729;(11) 94267-5259;Travessa Residencial Sousa;Vila Formosa;São Paulo;SP;luísa.brito@gmail.com;614;Rebeca Brito;Joaquim Brito;2018-10-11;
779;Emanuel Correia;2009-10-21;15;M;33892608702;(11) 99290-9764;Avenida Favela Raul Costa;Tatuapé;São Paulo;SP;emanuel179@uol.com.br;642;Vitória Correia;Caio Correia;2009-10-22;
780;Apollo Jesus;2017-06-05;7;M;21746535398;(11) 98907-9386;Rua Distrito Heitor Campos;Brás;São Paulo;SP;apollo110@hotmail.com;618;Brenda Jesus;Vitor Gabriel Jesus;2017-06-06;
781;Sarah Mendonça;2018-06-14;6;F;76296914398;(11) 94439-7488;Avenida Residencial de Pimenta;Vila Formosa;São Paulo;SP;sarah910@uol.com.br;614;Maria Fernanda Mendonça;Luiz Gustavo Mendonça;2018-06-15;
782;Isabella Ramos;2007-06-28;17;F;01089857380;(11) 91277-9704;Avenida Recanto Freitas;Mooca;São Paulo;SP;isabella88@bol.com.br;;Hellena Ramos;João Ramos;2008-11-08;2008-12-31
783;Agatha da Mota;2014-11-09;10;F;84997957290;(11) 97077-9032;Travessa Ladeira de Mendonça;Vila Formosa;São Paulo;SP;agatha.da mota@hotmail.com;627;Vitória da Mota;Enzo Gabriel da Mota;2014-11-10;
784;João Lucas Carvalho;2009-08-08;15;M;91248839791;(11) 92342-8571;Rua Ladeira de Gonçalves;Mooca;São Paulo;SP;jcarvalho@bol.com.br;640;Hellena Carvalho;Enrico Carvalho;2009-08-09;
785;Calebe Novaes;2010-01-27;14;M;81123038855;(11) 96598-8117;Rua Rua Lima;Brás;São Paulo;SP;calebe.novaes@bol.com.br;638;Eduarda Novaes;Ian Novaes;2010-01-28;
786;Isabella Mendes;2013-02-23;11;F;92177905527;(11) 93421-7966;Alameda Morro de Gonçalves;Vila Formosa;São Paulo;SP;isabella.mendes@gmail.com;628;Brenda Mendes;João Felipe Mendes;2013-02-24;
787;Aylla Pacheco;2017-09-25;7;F;05326011918;(11) 94950-2307;Rua Condomínio Rafaela Marques;Itaquera;São Paulo;SP;aylla874@bol.com.br;618;Aylla Pacheco;Luiz Miguel Pacheco;2017-09-26;
788;Brenda Peixoto;2011-03-13;13;F;90858181022;(11) 95643-6369;Rua Favela de Garcia;Carrão;São Paulo;SP;brenda473@gmail.com;635;Daniela Peixoto;Davi Miguel Peixoto;2011-03-14;
789;Bruno da Cruz;2014-05-19;10;M;71358969322;(11) 94424-6787;Avenida Jardim de Cirino;Vila Formosa;São Paulo;SP;bda cruz@outlook.com;627;Raquel da Cruz;Gael Henrique da Cruz;2014-05-20;
790;Isis da Luz;2013-12-28;11;F;56639792564;(11) 96680-2895;Rua Vale Caroline Fonseca;Penha;São Paulo;SP;isis.da luz@hotmail.com;630;Mariana da Luz;Arthur da Luz;2013-12-29;
791;Enzo Gabriel Nogueira;2009-08-13;15;M;89666053457;(11) 93901-9539;Rua Vila Esther Fonseca;Penha;São Paulo;SP;enzo gabriel71@terra.com.br;641;Hadassa Nogueira;Henry Nogueira;2009-08-14;
792;Henry Gabriel da Cruz;2017-08-29;7;M;53584640507;(11) 93038-1613;Avenida Travessa Cardoso;Tatuapé;São Paulo;SP;henry gabriel.da cruz@bol.com.br;618;Ágatha da Cruz;;2017-08-30;
793;Laís Cunha;2019-02-28;5;F;44718939562;(11) 94463-1354;Alameda Ladeira da Costa;Vila Formosa;São Paulo;SP;lcunha@uol.com.br;631;Stella Cunha;Mateus Cunha;2019-03-01;
794;Henry Martins;2014-01-27;10;M;87455135828;(11) 98433-3224;Alameda Distrito Sousa;Brás;São Paulo;SP;henry22@ig.com.br;625;Marina Martins;Murilo Martins;2014-01-28;
795;Henrique Ribeiro;2009-03-15;15;M;03439881854;(11) 99084-4367;Alameda Pátio Monteiro;São Mateus;São Paulo;SP;henriqueribeiro@ig.com.br;641;Ágatha Ribeiro;Thomas Ribeiro;2009-03-16;
796;João Lucas Lima;2009-01-08;15;M;13090915352;(11) 99399-7867;Rua Rua de Nascimento;Carrão;São Paulo;SP;jlima@uol.com.br;641;Mariana Lima;Caleb Lima;2009-01-09;
797;Davi Miguel Sá;2016-01-21;8;M;19057720401;(11) 95579-2086;Rua Jardim Calebe Gonçalves;Belém;São Paulo;SP;dsá@uol.com.br;619;Mirella Sá;Henrique Sá;2016-01-22;
798;Henry Brito;2008-08-05;16;M;10979412201;(11) 95539-9912;Alameda Jardim Melo;Belém;São Paulo;SP;henrybrito@ig.com.br;643;Mariana Brito;Mateus Brito;2008-08-06;
799;Maria Fernanda Mendes;2017-06-23;7;F;42240432690;(11) 92633-2767;Rua Loteamento de da Luz;Belém;São Paulo;SP;maria fernanda.mendes@gmail.com;617;Agatha Mendes;João Felipe Mendes;2017-06-24;
800;Bianca Ramos;2011-09-28;13;F;20200953618;(11) 97784-3220;Rua Morro Asafe Jesus;Vila Formosa;São Paulo;SP;bianca.ramos@hotmail.com;;Heloisa Ramos;João Ramos;2011-09-29;2024-02-04
801;Bruno Cassiano;2008-11-11;16;M;32590073987;(11) 98560-2465;Avenida Estrada de Oliveira;Belém;São Paulo;SP;bruno.cassiano@ig.com.br;644;Daniela Cassiano;João Felipe Cassiano;2008-11-12;
802;Ravi Viana;2014-04-27;10;M;67221045409;(11) 97676-2832;Alameda Morro Aylla Rocha;Brás;São Paulo;SP;ravi828@outlook.com;;Stella Viana;Otávio Viana;2014-04-28;2016-03-08
803;Luiz Otávio Borges;2013-07-14;11;M;23442252131;(11) 97509-1252;Avenida Chácara Giovanna Pimenta;Mooca;São Paulo;SP;luiz otávio.borges@gmail.com;629;Ana Luiza Borges;;2013-07-15;
804;Paulo da Costa;2010-11-05;14;M;72690326589;(11) 96174-2546;Avenida Vereda Fernandes;Carrão;São Paulo;SP;pda costa@outlook.com;;Ágatha da Costa;Rafael da Costa;2010-11-06;2012-11-23
805;Raul Machado;2012-06-20;12;M;51602119132;(11) 96237-9798;Rua Campo Emanuel Castro;Carrão;São Paulo;SP;rmachado@bol.com.br;632;Ágatha Machado;Ravi Machado;2012-06-21;
806;Maria Fernanda da Rocha;2011-07-14;13;F;37600884422;(11) 98474-5240;Rua Lago de Santos;Tatuapé;São Paulo;SP;maria fernanda.da rocha@ig.com.br;636;Stella da Rocha;Apollo da Rocha;2011-07-15;
807;Luan Rocha;2010-08-14;14;M;40069836942;(11) 93094-4233;Travessa Praia Eloá Souza;Itaquera;São Paulo;SP;lrocha@hotmail.com;638;Alícia Rocha;Mateus Rocha;2010-08-15;
808;Mariana Pacheco;2014-06-14;10;F;65462202106;(11) 93727-4265;Alameda Alameda Cardoso;Carrão;São Paulo;SP;mariana.pacheco@terra.com.br;;Heloísa Pacheco;;2014-06-15;2018-10-26
809;Davi Miguel Brito;2016-02-21;8;M;34673919040;(11) 91055-9456;Rua Chácara de Costela;Brás;São Paulo;SP;davi miguel.brito@hotmail.com;;Brenda Brito;Bernardo Brito;2016-02-22;2024-06-21
810;Augusto Pacheco;2009-05-30;15;M;37989790660;(11) 91145-9876;Travessa Recanto Novaes;Jardim Anália Franco;São Paulo;SP;augusto966@terra.com.br;642;Fernanda Pacheco;João Felipe Pacheco;2009-05-31;
811;Elisa Marques;2008-01-20;16;F;98433611318;(11) 98301-2351;Rua Colônia da Luz;Tatuapé;São Paulo;SP;emarques@outlook.com;;Brenda Marques;;2008-10-08;2017-04-10
812;Lorena Pacheco;2014-10-29;10;F;34015353419;(11) 97764-7735;Rua Lagoa Raul da Cruz;São Mateus;São Paulo;SP;lpacheco@bol.com.br;625;Allana Pacheco;João Guilherme Pacheco;2014-10-30;
813;Hellena Pacheco;2016-04-04;8;F;01082402898;(11) 92500-9306;Avenida Conjunto Moura;Carrão;São Paulo;SP;hpacheco@bol.com.br;620;Julia Pacheco;Vitor Gabriel Pacheco;2016-04-05;
814;Otto da Paz;2017-06-21;7;M;74527353652;(11) 96104-3617;Avenida Recanto Maria Helena Nogueira;Mooca;São Paulo;SP;ottoda paz@outlook.com;;Ana Laura da Paz;Caio da Paz;2017-06-22;2022-06-20
815;Thomas Aragão;2018-08-17;6;M;61255904604;(11) 92874-1519;Rua Vila Nogueira;São Mateus;São Paulo;SP;thomas57@hotmail.com;613;Lorena Aragão;Igor Aragão;2018-08-18;
816;Daniela Ramos;2009-07-13;15;F;10123296160;(11) 96748-2467;Avenida Travessa de Lopes;Belém;São Paulo;SP;daniela.ramos@ig.com.br;;Daniela Ramos;Luiz Otávio Ramos;2009-07-14;2019-04-17
817;Esther Viana;2013-09-09;11;F;44604227615;(11) 94584-5912;Alameda Morro Maria Luísa Nogueira;Belém;São Paulo;SP;esther.viana@outlook.com;629;Letícia Viana;;2013-09-10;
818;Maria Fernanda Aparecida;2010-02-18;14;F;47243586107;(11) 99047-7714;Avenida Núcleo Júlia da Luz;Carrão;São Paulo;SP;maria fernandaaparecida@terra.com.br;639;Sofia Aparecida;;2010-02-19;
819;Lara da Cruz;2009-04-11;15;F;65622419724;(11) 97697-9942;Alameda Conjunto de Ferreira;Tatuapé;São Paulo;SP;lda cruz@hotmail.com;641;Ayla da Cruz;Igor da Cruz;2009-04-12;
820;Ágatha Siqueira;2010-11-06;14;F;00618489794;(11) 95937-3385;Avenida Residencial de Sá;Itaquera;São Paulo;SP;ásiqueira@hotmail.com;639;Maria Isis Siqueira;Luiz Miguel Siqueira;2010-11-07;
821;Raul Aparecida;2013-02-17;11;M;12156495269;(11) 96847-5207;Avenida Lago Ravi Vieira;Belém;São Paulo;SP;raparecida@ig.com.br;629;Aylla Aparecida;Otto Aparecida;2013-02-18;
822;Thomas Correia;2007-06-30;17;M;88182730612;(11) 94825-6025;Avenida Sítio Luiza Gonçalves;Mooca;São Paulo;SP;thomascorreia@bol.com.br;;Heloísa Correia;Otávio Correia;2008-05-16;2008-12-31
823;Joaquim Nogueira;2010-05-29;14;M;64051102178;(11) 93637-7079;Travessa Parque de Garcia;Itaquera;São Paulo;SP;joaquimnogueira@ig.com.br;638;Olívia Nogueira;João Vitor Nogueira;2010-05-30;
824;Joaquim Correia;2010-01-20;14;M;60372186026;(11) 91957-4319;Avenida Feira de Moreira;Belém;São Paulo;SP;joaquim.correia@ig.com.br;639;Allana Correia;Joaquim Correia;2010-01-21;
825;Arthur Cavalcante;2016-07-31;8;M;13171978600;(11) 91746-2719;Alameda Viela de da Mata;Carrão;São Paulo;SP;arthur.cavalcante@terra.com.br;619;Sofia Cavalcante;Léo Cavalcante;2016-08-01;
826;Alexia Montenegro;2010-10-28;14;F;55011375377;(11) 96532-9685;Avenida Pátio Marcos Vinicius Azevedo;Brás;São Paulo;SP;alexia572@bol.com.br;639;Luísa Montenegro;Joaquim Montenegro;2010-10-29;
827;Léo Machado;2009-08-06;15;M;16160881991;(11) 98700-3533;Avenida Quadra de Pinto;Itaquera;São Paulo;SP;léo603@ig.com.br;641;Maria Isis Machado;Enrico Machado;2009-08-07;
828;Luana Cunha;2012-11-03;12;F;07681024803;(11) 91244-9995;Travessa Estrada Aurora Almeida;Mooca;São Paulo;SP;luanacunha@terra.com.br;631;Maria Liz Cunha;Henrique Cunha;2012-11-04;
829;Lara Mendonça;2009-03-26;15;F;22169069677;(11) 96773-8469;Travessa Estação Caldeira;Penha;São Paulo;SP;lara399@terra.com.br;640;Brenda Mendonça;Ian Mendonça;2009-03-27;
830;Maria Helena Novais;2010-10-17;14;F;21501642674;(11) 92191-1072;Alameda Aeroporto Ravi Lucca Borges;Belém;São Paulo;SP;mnovais@hotmail.com;639;Daniela Novais;Luiz Miguel Novais;2010-10-18;
831;Luiz Felipe Brito;2009-03-20;15;M;92484813090;(11) 91167-5938;Rua Pátio Ana Lívia Viana;Penha;São Paulo;SP;luiz felipe.brito@bol.com.br;642;Zoe Brito;Eduardo Brito;2009-03-21;
832;Sofia Rezende;2017-01-01;7;F;58646339518;(11) 94812-6076;Rua Loteamento Barros;Brás;São Paulo;SP;srezende@outlook.com;;Nina Rezende;João Rezende;2017-01-02;2020-09-16
833;Olívia Sá;2017-07-13;7;F;57385512800;(11) 92251-8357;Alameda Ladeira Vasconcelos;Mooca;São Paulo;SP;osá@gmail.com;616;Hellena Sá;Thiago Sá;2017-07-14;
834;Maysa Caldeira;2012-02-12;12;F;09723602441;(11) 95795-8129;Travessa Estrada da Cunha;Jardim Anália Franco;São Paulo;SP;maysa.caldeira@uol.com.br;632;Maya Caldeira;Heitor Caldeira;2012-02-13;
835;Maria Helena Ribeiro;2017-03-20;7;F;71564783704;(11) 92002-4547;Rua Feira de Gomes;São Mateus;São Paulo;SP;maria helenaribeiro@hotmail.com;;Sofia Ribeiro;Brayan Ribeiro;2017-03-21;2018-03-02
836;Luna Guerra;2016-08-30;8;F;26029254698;(11) 99652-7599;Avenida Area de Costa;São Mateus;São Paulo;SP;luna.guerra@gmail.com;620;Maria Cecília Guerra;Miguel Guerra;2016-08-31;
837;Olívia Viana;2012-12-08;12;F;32713538646;(11) 98796-7841;Avenida Recanto Gomes;Mooca;São Paulo;SP;olívia915@bol.com.br;;Mariana Viana;Bernardo Viana;2012-12-09;2019-03-23
838;Ana Liz Ramos;2015-08-02;9;F;88693205584;(11) 94855-5255;Rua Esplanada Bryan Souza;Mooca;São Paulo;SP;ana lizramos@outlook.com;623;Ágatha Ramos;Mateus Ramos;2015-08-03;
839;Emanuelly Mendes;2018-08-28;6;F;64053567002;(11) 98760-9195;Alameda Recanto Ana Cecília Costa;São Mateus;São Paulo;SP;emanuelly261@gmail.com;614;Maria Cecília Mendes;Rafael Mendes;2018-08-29;
840;Ian Pacheco;2011-09-25;13;M;73627320281;(11) 93874-3412;Alameda Favela de Camargo;Brás;São Paulo;SP;ipacheco@outlook.com;634;Bárbara Pacheco;André Pacheco;2011-09-26;
841;Eloah Araújo;2010-03-29;14;F;42985144814;(11) 97621-4812;Rua Esplanada Vieira;Mooca;São Paulo;SP;eloah.araújo@gmail.com;637;Bruna Araújo;Yago Araújo;2010-03-30;
842;Benjamin Martins;2010-09-21;14;M;80142647100;(11) 91992-7919;Rua Area Pacheco;Brás;São Paulo;SP;benjamin.martins@uol.com.br;;Julia Martins;Henry Martins;2010-09-22;2021-12-27
843;Sarah Silva;2016-10-22;8;F;49332672489;(11) 95581-7172;Avenida Distrito de Freitas;Brás;São Paulo;SP;ssilva@uol.com.br;619;Hadassa Silva;Henry Gabriel Silva;2016-10-23;
844;Julia Nogueira;2016-08-28;8;F;06540259906;(11) 96325-2781;Avenida Vale de Fernandes;Vila Formosa;São Paulo;SP;julia718@gmail.com;;Letícia Nogueira;;2016-08-29;2020-10-29
845;Ravi Fernandes;2018-07-30;6;M;50496026604;(11) 98414-7473;Travessa Avenida de Araújo;Carrão;São Paulo;SP;rfernandes@gmail.com;613;Juliana Fernandes;Eduardo Fernandes;2018-07-31;
846;Sofia Moura;2011-09-04;13;F;07088640650;(11) 99112-6953;Alameda Colônia de Cardoso;Belém;São Paulo;SP;sofia.moura@gmail.com;635;Aylla Moura;Gael Moura;2011-09-05;
847;Arthur Gabriel Rezende;2013-04-06;11;M;43904489008;(11) 94689-3840;Avenida Via de Sá;Mooca;São Paulo;SP;arthur gabrielrezende@gmail.com;628;Nina Rezende;;2013-04-07;
848;Juan Araújo;2011-07-30;13;M;55019354545;(11) 91547-4703;Alameda Estrada de Almeida;Vila Formosa;São Paulo;SP;jaraújo@bol.com.br;634;Antonella Araújo;;2011-07-31;
849;João Felipe Barbosa;2015-09-05;9;M;62962080546;(11) 99820-4776;Rua Jardim Aparecida;Carrão;São Paulo;SP;joão felipe.barbosa@terra.com.br;622;Eduarda Barbosa;Cauã Barbosa;2015-09-06;
850;Benjamin Brito;2013-03-26;11;M;99920123778;(11) 97577-4245;Rua Setor Mariana Correia;São Mateus;São Paulo;SP;benjaminbrito@hotmail.com;629;Aylla Brito;Vitor Gabriel Brito;2013-03-27;
851;Apollo Marques;2014-03-17;10;M;37591922695;(11) 98312-2245;Avenida Quadra Yan Peixoto;Brás;São Paulo;SP;apollomarques@hotmail.com;625;Ágatha Marques;Henry Marques;2014-03-18;
852;Vitória Correia;2018-05-20;6;F;46120961744;(11) 94744-1433;Rua Rua Cassiano;Vila Formosa;São Paulo;SP;vcorreia@ig.com.br;614;Stella Correia;João Vitor Correia;2018-05-21;
853;Brenda da Costa;2012-10-19;12;F;35505143234;(11) 92644-2721;Travessa Núcleo de Marques;Itaquera;São Paulo;SP;brenda530@terra.com.br;631;Olívia da Costa;Juan da Costa;2012-10-20;
854;Alana Cassiano;2007-06-02;17;F;54221883420;(11) 96264-9842;Rua Estação Arthur Miguel Pinto;Vila Formosa;São Paulo;SP;alana310@terra.com.br;;Ágatha Cassiano;Apollo Cassiano;2008-08-20;2008-12-31
855;Mariana Novais;2017-09-09;7;F;32998651586;(11) 91936-3718;Travessa Largo Silveira;São Mateus;São Paulo;SP;mnovais@ig.com.br;617;Heloísa Novais;Luigi Novais;2017-09-10;
856;Vitor Cavalcante;2008-03-02;16;M;38256726210;(11) 91294-9321;Travessa Estrada Sabrina Rodrigues;Penha;São Paulo;SP;vitorcavalcante@gmail.com;645;Isabella Cavalcante;Joaquim Cavalcante;2008-12-19;
857;Allana Brito;2013-05-18;11;F;62822250121;(11) 99737-4004;Travessa Lago de Duarte;Penha;São Paulo;SP;allana458@gmail.com;630;Esther Brito;Benjamin Brito;2013-05-19;
858;Ian Pacheco;2012-04-29;12;M;23414992966;(11) 91187-1220;Alameda Rua Ribeiro;Penha;São Paulo;SP;ianpacheco@terra.com.br;632;Ana Sophia Pacheco;Pietro Pacheco;2012-04-30;
859;Carolina Jesus;2008-03-17;16;F;95632174086;(11) 91307-4794;Rua Estação Andrade;Belém;São Paulo;SP;carolinajesus@terra.com.br;644;Isabella Jesus;Cauã Jesus;2008-10-31;
860;Marina Macedo;2009-10-31;15;F;11936006017;(11) 99665-3352;Alameda Area Oliveira;São Mateus;São Paulo;SP;marina410@hotmail.com;642;Brenda Macedo;Enrico Macedo;2009-11-01;
